year,month,market,arrivals
2016,1,その他北アメリカ,876
2016,2,その他北アメリカ,542
2016,3,その他北アメリカ,928
2016,4,その他北アメリカ,1079
2016,5,その他北アメリカ,881
2016,6,その他北アメリカ,985
2016,7,その他北アメリカ,917
2016,8,その他北アメリカ,934
2016,9,その他北アメリカ,1047
2016,10,その他北アメリカ,1158
2016,11,その他北アメリカ,858
2016,12,その他北アメリカ,774
2016,1,南アメリカ計,4923
2016,2,南アメリカ計,4270
2016,3,南アメリカ計,6423
2016,4,南アメリカ計,7816
2016,5,南アメリカ計,6437
2016,6,南アメリカ計,5816
2016,7,南アメリカ計,6268
2016,8,南アメリカ計,4621
2016,9,南アメリカ計,6794
2016,10,南アメリカ計,10349
2016,11,南アメリカ計,5748
2016,12,南アメリカ計,8493
2016,1,ブラジル,2316
2016,2,ブラジル,1577
2016,3,ブラジル,2988
2016,4,ブラジル,3953
2016,5,ブラジル,2873
2016,6,ブラジル,2774
2016,7,ブラジル,3204
2016,8,ブラジル,1987
2016,9,ブラジル,3056
2016,10,ブラジル,5448
2016,11,ブラジル,2847
2016,12,ブラジル,3865
2016,1,その他南アメリカ,2607
2016,2,その他南アメリカ,2693
2016,3,その他南アメリカ,3435
2016,4,その他南アメリカ,3863
2016,5,その他南アメリカ,3564
2016,6,その他南アメリカ,3042
2016,7,その他南アメリカ,3064
2016,8,その他南アメリカ,2634
2016,9,その他南アメリカ,3738
2016,10,その他南アメリカ,4901
2016,11,その他南アメリカ,2901
2016,12,その他南アメリカ,4628
2016,1,オセアニア計,61443
2016,2,オセアニア計,39982
2016,3,オセアニア計,46243
2016,4,オセアニア計,45164
2016,5,オセアニア計,34181
2016,6,オセアニア計,34846
2016,7,オセアニア計,34818
2016,8,オセアニア計,23332
2016,9,オセアニア計,47074
2016,10,オセアニア計,42880
2016,11,オセアニア計,37690
2016,12,オセアニア計,57985
2016,1,豪州,56075
2016,2,豪州,35858
2016,3,豪州,41763
2016,4,豪州,39658
2016,5,豪州,29811
2016,6,豪州,30192
2016,7,豪州,29133
2016,8,豪州,19392
2016,9,豪州,41134
2016,10,豪州,37667
2016,11,豪州,33125
2016,12,豪州,51524
2016,1,ニュージーランド,5049
2016,2,ニュージーランド,3885
2016,3,ニュージーランド,4195
2016,4,ニュージーランド,5233
2016,5,ニュージーランド,4102
2016,6,ニュージーランド,4253
2016,7,ニュージーランド,5202
2016,8,ニュージーランド,3616
2016,9,ニュージーランド,5626
2016,10,ニュージーランド,4831
2016,11,ニュージーランド,4139
2016,12,ニュージーランド,6192
2016,1,その他オセアニア,319
2016,2,その他オセアニア,239
2016,3,その他オセアニア,285
2016,4,その他オセアニア,273
2016,5,その他オセアニア,268
2016,6,その他オセアニア,401
2016,7,その他オセアニア,483
2016,8,その他オセアニア,324
2016,9,その他オセアニア,314
2016,10,その他オセアニア,382
2016,11,その他オセアニア,426
2016,12,その他オセアニア,269
2016,1,無国籍・その他,83
2016,2,無国籍・その他,99
2016,3,無国籍・その他,91
2016,4,無国籍・その他,108
2016,5,無国籍・その他,106
2016,6,無国籍・その他,86
2016,7,無国籍・その他,89
2016,8,無国籍・その他,82
2016,9,無国籍・その他,93
2016,10,無国籍・その他,104
2016,11,無国籍・その他,95
2016,12,無国籍・その他,86
2017,1,総数,2295668
2017,2,総数,2035771
2017,3,総数,2205664
2017,4,総数,2578970
2017,5,総数,2294717
2017,6,総数,2346442
2017,7,総数,2681518
2017,8,総数,2477428
2017,9,総数,2280406
2017,10,総数,2595148
2017,11,総数,2378079
2017,12,総数,2521262
2017,1,アジア計,2019799
2017,2,アジア計,1804729
2017,3,アジア計,1838801
2017,4,アジア計,2126452
2017,5,アジア計,1957787
2017,6,アジア計,2035241
2017,7,アジア計,2324094
2017,8,アジア計,2193108
2017,9,アジア計,1959924
2017,10,アジア計,2201150
2017,11,アジア計,2057527
2017,12,アジア計,2197784
2017,1,韓国,625415
2017,2,韓国,600018
2017,3,韓国,488349
2017,4,韓国,554627
2017,5,韓国,558892
2017,6,韓国,568877
2017,7,韓国,644026
2017,8,韓国,620904
2017,9,韓国,556885
2017,10,韓国,620936
2017,11,韓国,622604
2017,12,韓国,678905
2017,1,中国,630570
2017,2,中国,509090
2017,3,中国,508979
2017,4,中国,528781
2017,5,中国,517038
2017,6,中国,587193
2017,7,中国,780771
2017,8,中国,819855
2017,9,中国,678313
2017,10,中国,663815
2017,11,中国,567149
2017,12,中国,564264
2017,1,台湾,350765
2017,2,台湾,342951
2017,3,台湾,339884
2017,4,台湾,413348
2017,5,台湾,407471
2017,6,台湾,433603
2017,7,台湾,446604
2017,8,台湾,377843
2017,9,台湾,347796
2017,10,台湾,421094
2017,11,台湾,363178
2017,12,台湾,319516
2017,1,香港,185486
2017,2,香港,140622
2017,3,香港,164469
2017,4,香港,209394
2017,5,香港,181601
2017,6,香港,201799
2017,7,香港,234651
2017,8,香港,196761
2017,9,香港,165513
2017,10,香港,171103
2017,11,香港,172926
2017,12,香港,207243
2017,1,タイ,65176
2017,2,タイ,75098
2017,3,タイ,111502
2017,4,タイ,138559
2017,5,タイ,88816
2017,6,タイ,51755
2017,7,タイ,56699
2017,8,タイ,36176
2017,9,タイ,49526
2017,10,タイ,103536
2017,11,タイ,94533
2017,12,タイ,115835
2017,1,シンガポール,20415
2017,2,シンガポール,17643
2017,3,シンガポール,33791
2017,4,シンガポール,35380
2017,5,シンガポール,34322
2017,6,シンガポール,36283
2017,7,シンガポール,19720
2017,8,シンガポール,15331
2017,9,シンガポール,22203
2017,10,シンガポール,32090
2017,11,シンガポール,50521
2017,12,シンガポール,86433
2017,1,マレーシア,34513
2017,2,マレーシア,26667
2017,3,マレーシア,43744
2017,4,マレーシア,43152
2017,5,マレーシア,36019
2017,6,マレーシア,30044
2017,7,マレーシア,21572
2017,8,マレーシア,21072
2017,9,マレーシア,26478
2017,10,マレーシア,39356
2017,11,マレーシア,52219
2017,12,マレーシア,64712
2017,1,インドネシア,22539
2017,2,インドネシア,17911
2017,3,インドネシア,36001
2017,4,インドネシア,45215
2017,5,インドネシア,24908
2017,6,インドネシア,38314
2017,7,インドネシア,23413
2017,8,インドネシア,13980
2017,9,インドネシア,22041
2017,10,インドネシア,27116
2017,11,インドネシア,28549
2017,12,インドネシア,52343
2017,1,フィリピン,26386
2017,2,フィリピン,25795
2017,3,フィリピン,34860
2017,4,フィリピン,62022
2017,5,フィリピン,43994
2017,6,フィリピン,31450
2017,7,フィリピン,24463
2017,8,フィリピン,21311
2017,9,フィリピン,22473
2017,10,フィリピン,42097
2017,11,フィリピン,40597
2017,12,フィリピン,48673
2017,1,ベトナム,21621
2017,2,ベトナム,22000
2017,3,ベトナム,30594
2017,4,ベトナム,38928
2017,5,ベトナム,22118
2017,6,ベトナム,21869
2017,7,ベトナム,24696
2017,8,ベトナム,24665
2017,9,ベトナム,25388
2017,10,ベトナム,32461
2017,11,ベトナム,24880
2017,12,ベトナム,19678
2017,1,インド,10105
2017,2,インド,7485
2017,3,インド,11242
2017,4,インド,14470
2017,5,インド,15584
2017,6,インド,10650
2017,7,インド,10953
2017,8,インド,10069
2017,9,インド,11513
2017,10,インド,12497
2017,11,インド,10870
2017,12,インド,8933
2017,1,マカオ,9352
2017,2,マカオ,6162
2017,3,マカオ,7617
2017,4,マカオ,7205
2017,5,マカオ,7513
2017,6,マカオ,8588
2017,7,マカオ,15069
2017,8,マカオ,16504
2017,9,マカオ,7744
2017,10,マカオ,8216
2017,11,マカオ,7946
2017,12,マカオ,13388
2017,1,イスラエル,867
2017,2,イスラエル,918
2017,3,イスラエル,5422
2017,4,イスラエル,6119
2017,5,イスラエル,2214
2017,6,イスラエル,1229
2017,7,イスラエル,1661
2017,8,イスラエル,1592
2017,9,イスラエル,3791
2017,10,イスラエル,5206
2017,11,イスラエル,2627
2017,12,イスラエル,1112
2017,1,モンゴル,2046
2017,2,モンゴル,1633
2017,3,モンゴル,2354
2017,4,モンゴル,1760
2017,5,モンゴル,1561
2017,6,モンゴル,2237
2017,7,モンゴル,1536
2017,8,モンゴル,1897
2017,9,モンゴル,2125
2017,10,モンゴル,2245
2017,11,モンゴル,2024
2017,12,モンゴル,1947
2017,1,トルコ,1163
2017,2,トルコ,924
2017,3,トルコ,1711
2017,4,トルコ,2066
2017,5,トルコ,1827
2017,6,トルコ,1628
2017,7,トルコ,1755
2017,8,トルコ,1705
2017,9,トルコ,1814
2017,10,トルコ,1802
2017,11,トルコ,1585
2017,12,トルコ,1143
2017,1,その他アジア,13380
2017,2,その他アジア,9812
2017,3,その他アジア,18282
2017,4,その他アジア,25426
2017,5,その他アジア,13909
2017,6,その他アジア,9722
2017,7,その他アジア,16505
2017,8,その他アジア,13443
2017,9,その他アジア,16321
2017,10,その他アジア,17580
2017,11,その他アジア,15319
2017,12,その他アジア,13659
2017,1,ヨーロッパ計,85336
2017,2,ヨーロッパ計,82158
2017,3,ヨーロッパ計,143530
2017,4,ヨーロッパ計,192269
2017,5,ヨーロッパ計,129770
2017,6,ヨーロッパ計,100778
2017,7,ヨーロッパ計,144746
2017,8,ヨーロッパ計,128930
2017,9,ヨーロッパ計,127835
2017,10,ヨーロッパ計,170600
2017,11,ヨーロッパ計,119799
2017,12,ヨーロッパ計,99911
2017,1,英国,20811
2017,2,英国,19044
2017,3,英国,31390
2017,4,英国,37157
2017,5,英国,25861
2017,6,英国,19501
2017,7,英国,26251
2017,8,英国,22188
2017,9,英国,27114
2017,10,英国,33227
2017,11,英国,25001
2017,12,英国,22954
2017,1,フランス,14374
2017,2,フランス,13807
2017,3,フランス,23656
2017,4,フランス,37405
2017,5,フランス,24951
2017,6,フランス,16071
2017,7,フランス,29096
2017,8,フランス,24629
2017,9,フランス,18283
2017,10,フランス,30173
2017,11,フランス,19125
2017,12,フランス,17035
2017,1,ドイツ,10256
2017,2,ドイツ,11777
2017,3,ドイツ,22422
2017,4,ドイツ,23415
2017,5,ドイツ,17370
2017,6,ドイツ,12799
2017,7,ドイツ,15496
2017,8,ドイツ,14268
2017,9,ドイツ,18316
2017,10,ドイツ,22081
2017,11,ドイツ,15911
2017,12,ドイツ,11495
2017,1,イタリア,5569
2017,2,イタリア,5449
2017,3,イタリア,11004
2017,4,イタリア,16049
2017,5,イタリア,9827
2017,6,イタリア,8324
2017,7,イタリア,10945
2017,8,イタリア,17201
2017,9,イタリア,10203
2017,10,イタリア,12555
2017,11,イタリア,9308
2017,12,イタリア,9430
2017,1,ロシア,4320
2017,2,ロシア,3829
2017,3,ロシア,7105
2017,4,ロシア,9033
2017,5,ロシア,5883
2017,6,ロシア,5550
2017,7,ロシア,6338
2017,8,ロシア,5835
2017,9,ロシア,6492
2017,10,ロシア,9315
2017,11,ロシア,7842
2017,12,ロシア,5709
2017,1,スペイン,3667
2017,2,スペイン,3520
2017,3,スペイン,6255
2017,4,スペイン,11227
2017,5,スペイン,7732
2017,6,スペイン,6491
2017,7,スペイン,11667
2017,8,スペイン,14871
2017,9,スペイン,9374
2017,10,スペイン,12047
2017,11,スペイン,7059
2017,12,スペイン,5904
2017,1,スウェーデン,3864
2017,2,スウェーデン,3221
2017,3,スウェーデン,5059
2017,4,スウェーデン,6901
2017,5,スウェーデン,3746
2017,6,スウェーデン,4777
2017,7,スウェーデン,4045
2017,8,スウェーデン,2388
2017,9,スウェーデン,3523
2017,10,スウェーデン,5982
2017,11,スウェーデン,3785
2017,12,スウェーデン,3514
2017,1,オランダ,3068
2017,2,オランダ,3241
2017,3,オランダ,5429
2017,4,オランダ,7763
2017,5,オランダ,5799
2017,6,オランダ,3888
2017,7,オランダ,7908
2017,8,オランダ,4604
2017,9,オランダ,5394
2017,10,オランダ,7033
2017,11,オランダ,5220
2017,12,オランダ,3694
2017,1,スイス,2335
2017,2,スイス,2309
2017,3,スイス,3994
2017,4,スイス,7312
2017,5,スイス,4043
2017,6,スイス,2597
2017,7,スイス,5698
2017,8,スイス,3075
2017,9,スイス,3828
2017,10,スイス,5862
2017,11,スイス,3213
2017,12,スイス,2888
2017,1,ベルギー,1414
2017,2,ベルギー,1773
2017,3,ベルギー,2752
2017,4,ベルギー,4149
2017,5,ベルギー,2802
2017,6,ベルギー,1971
2017,7,ベルギー,4095
2017,8,ベルギー,2145
2017,9,ベルギー,2905
2017,10,ベルギー,4037
2017,11,ベルギー,2420
2017,12,ベルギー,1591
2017,1,フィンランド,1937
2017,2,フィンランド,1929
2017,3,フィンランド,2835
2017,4,フィンランド,2766
2017,5,フィンランド,2401
2017,6,フィンランド,2212
2017,7,フィンランド,1695
2017,8,フィンランド,1192
2017,9,フィンランド,1737
2017,10,フィンランド,2605
2017,11,フィンランド,1998
2017,12,フィンランド,2003
2017,1,ポーランド,1244
2017,2,ポーランド,1370
2017,3,ポーランド,2831
2017,4,ポーランド,4181
2017,5,ポーランド,2804
2017,6,ポーランド,2025
2017,7,ポーランド,2473
2017,8,ポーランド,2168
2017,9,ポーランド,2827
2017,10,ポーランド,3040
2017,11,ポーランド,2552
2017,12,ポーランド,1212
2017,1,デンマーク,1517
2017,2,デンマーク,1448
2017,3,デンマーク,2445
2017,4,デンマーク,3209
2017,5,デンマーク,1787
2017,6,デンマーク,1687
2017,7,デンマーク,3291
2017,8,デンマーク,1375
2017,9,デンマーク,1831
2017,10,デンマーク,3482
2017,11,デンマーク,1859
2017,12,デンマーク,1304
2017,1,ノルウェー,1536
2017,2,ノルウェー,1474
2017,3,ノルウェー,2147
2017,4,ノルウェー,3211
2017,5,ノルウェー,1192
2017,6,ノルウェー,2009
2017,7,ノルウェー,2465
2017,8,ノルウェー,883
2017,9,ノルウェー,1397
2017,10,ノルウェー,1864
2017,11,ノルウェー,1447
2017,12,ノルウェー,1161
2017,1,オーストリア,1120
2017,2,オーストリア,1225
2017,3,オーストリア,1929
2017,4,オーストリア,2392
2017,5,オーストリア,1818
2017,6,オーストリア,1263
2017,7,オーストリア,2133
2017,8,オーストリア,1584
2017,9,オーストリア,2004
2017,10,オーストリア,2283
2017,11,オーストリア,2021
2017,12,オーストリア,1263
2017,1,ポルトガル,1440
2017,2,ポルトガル,1085
2017,3,ポルトガル,1766
2017,4,ポルトガル,2710
2017,5,ポルトガル,1822
2017,6,ポルトガル,1682
2017,7,ポルトガル,2287
2017,8,ポルトガル,2563
2017,9,ポルトガル,1849
2017,10,ポルトガル,2423
2017,11,ポルトガル,1678
2017,12,ポルトガル,2137
2017,1,アイルランド,1249
2017,2,アイルランド,1073
2017,3,アイルランド,1624
2017,4,アイルランド,2196
2017,5,アイルランド,1558
2017,6,アイルランド,1553
2017,7,アイルランド,1677
2017,8,アイルランド,1281
2017,9,アイルランド,1705
2017,10,アイルランド,1935
2017,11,アイルランド,1513
2017,12,アイルランド,1227
2017,1,その他ヨーロッパ,5615
2017,2,その他ヨーロッパ,4584
2017,3,その他ヨーロッパ,8887
2017,4,その他ヨーロッパ,11193
2017,5,その他ヨーロッパ,8374
2017,6,その他ヨーロッパ,6378
2017,7,その他ヨーロッパ,7186
2017,8,その他ヨーロッパ,6680
2017,9,その他ヨーロッパ,9053
2017,10,その他ヨーロッパ,10656
2017,11,その他ヨーロッパ,7847
2017,12,その他ヨーロッパ,5390
2017,1,アフリカ計,2358
2017,2,アフリカ計,1841
2017,3,アフリカ計,2987
2017,4,アフリカ計,3057
2017,5,アフリカ計,2684
2017,6,アフリカ計,2274
2017,7,アフリカ計,3496
2017,8,アフリカ計,3073
2017,9,アフリカ計,3900
2017,10,アフリカ計,3561
2017,11,アフリカ計,3053
2017,12,アフリカ計,2519
2017,1,北アメリカ計,114655
2017,2,北アメリカ計,96096
2017,3,北アメリカ計,166602
2017,4,北アメリカ計,183826
2017,5,北アメリカ計,158348
2017,6,北アメリカ計,164310
2017,7,北アメリカ計,164566
2017,8,北アメリカ計,120367
2017,9,北アメリカ計,129475
2017,10,北アメリカ計,162995
2017,11,北アメリカ計,146007
2017,12,北アメリカ計,149485
2017,1,米国,88183
2017,2,米国,73587
2017,3,米国,130922
2017,4,米国,141090
2017,5,米国,124672
2017,6,米国,137985
2017,7,米国,129369
2017,8,米国,91978
2017,9,米国,100174
2017,10,米国,125930
2017,11,米国,114910
2017,12,米国,116164
2017,1,カナダ,22583
2017,2,カナダ,18774
2017,3,カナダ,29439
2017,4,カナダ,34285
2017,5,カナダ,27622
2017,6,カナダ,20246
2017,7,カナダ,26429
2017,8,カナダ,22443
2017,9,カナダ,22312
2017,10,カナダ,29398
2017,11,カナダ,25005
2017,12,カナダ,27055
2017,1,メキシコ,2827
2017,2,メキシコ,2932
2017,3,メキシコ,5090
2017,4,メキシコ,7105
2017,5,メキシコ,4969
2017,6,メキシコ,5295
2017,7,メキシコ,7803
2017,8,メキシコ,4847
2017,9,メキシコ,5742
2017,10,メキシコ,6358
2017,11,メキシコ,5141
2017,12,メキシコ,5331
2017,1,その他北アメリカ,1062
2017,2,その他北アメリカ,803
2017,3,その他北アメリカ,1151
2017,4,その他北アメリカ,1346
2017,5,その他北アメリカ,1085
2017,6,その他北アメリカ,784
2017,7,その他北アメリカ,965
2017,8,その他北アメリカ,1099
2017,9,その他北アメリカ,1247
2017,10,その他北アメリカ,1309
2017,11,その他北アメリカ,951
2017,12,その他北アメリカ,935
2017,1,南アメリカ計,5916
2017,2,南アメリカ計,5204
2017,3,南アメリカ計,8780
2017,4,南アメリカ計,10133
2017,5,南アメリカ計,8584
2017,6,南アメリカ計,6418
2017,7,南アメリカ計,8090
2017,8,南アメリカ計,5895
2017,9,南アメリカ計,8380
2017,10,南アメリカ計,10749
2017,11,南アメリカ計,6832
2017,12,南アメリカ計,7125
2017,1,ブラジル,2665
2017,2,ブラジル,2038
2017,3,ブラジル,4312
2017,4,ブラジル,4691
2017,5,ブラジル,3567
2017,6,ブラジル,2655
2017,7,ブラジル,4191
2017,8,ブラジル,3029
2017,9,ブラジル,3778
2017,10,ブラジル,4752
2017,11,ブラジル,3084
2017,12,ブラジル,3445
2017,1,その他南アメリカ,3251
2017,2,その他南アメリカ,3166
2017,3,その他南アメリカ,4468
2017,4,その他南アメリカ,5442
2017,5,その他南アメリカ,5017
2017,6,その他南アメリカ,3763
2017,7,その他南アメリカ,3899
2017,8,その他南アメリカ,2866
2017,9,その他南アメリカ,4602
2017,10,その他南アメリカ,5997
2017,11,その他南アメリカ,3748
2017,12,その他南アメリカ,3680
2017,1,オセアニア計,67494
2017,2,オセアニア計,45683
2017,3,オセアニア計,44861
2017,4,オセアニア計,63135
2017,5,オセアニア計,37486
2017,6,オセアニア計,37369
2017,7,オセアニア計,36452
2017,8,オセアニア計,25993
2017,9,オセアニア計,50847
2017,10,オセアニア計,46034
2017,11,オセアニア計,44803
2017,12,オセアニア計,64370
2017,1,豪州,61107
2017,2,豪州,40690
2017,3,豪州,39965
2017,4,豪州,56202
2017,5,豪州,32040
2017,6,豪州,32506
2017,7,豪州,30383
2017,8,豪州,22157
2017,9,豪州,44102
2017,10,豪州,39421
2017,11,豪州,39189
2017,12,豪州,57292
2017,1,ニュージーランド,6001
2017,2,ニュージーランド,4704
2017,3,ニュージーランド,4606
2017,4,ニュージーランド,6579
2017,5,ニュージーランド,5071
2017,6,ニュージーランド,4393
2017,7,ニュージーランド,5626
2017,8,ニュージーランド,3440
2017,9,ニュージーランド,6330
2017,10,ニュージーランド,6251
2017,11,ニュージーランド,5094
2017,12,ニュージーランド,6778
2017,1,その他オセアニア,386
2017,2,その他オセアニア,289
2017,3,その他オセアニア,290
2017,4,その他オセアニア,354
2017,5,その他オセアニア,375
2017,6,その他オセアニア,470
2017,7,その他オセアニア,443
2017,8,その他オセアニア,396
2017,9,その他オセアニア,415
2017,10,その他オセアニア,362
2017,11,その他オセアニア,520
2017,12,その他オセアニア,300
2017,1,無国籍・その他,110
2017,2,無国籍・その他,60
2017,3,無国籍・その他,103
2017,4,無国籍・その他,98
2017,5,無国籍・その他,58
2017,6,無国籍・その他,52
2017,7,無国籍・その他,74
2017,8,無国籍・その他,62
2017,9,無国籍・その他,45
2017,10,無国籍・その他,59
2017,11,無国籍・その他,58
2017,12,無国籍・その他,68
2018,1,総数,2501409
2018,2,総数,2509297
2018,3,総数,2607956
2018,4,総数,2900718
2018,5,総数,2675052
2018,6,総数,2704631
2018,7,総数,2832040
2018,8,総数,2578021
2018,9,総数,2159595
2018,10,総数,2640610
2018,11,総数,2450751
2018,12,総数,2631776
2018,1,アジア計,2207383
2018,2,アジア計,2247213
2018,3,アジア計,2172981
2018,4,アジア計,2431001
2018,5,アジア計,2283887
2018,6,アジア計,2341033
2018,7,アジア計,2430752
2018,8,アジア計,2255148
2018,9,アジア計,1817035
2018,10,アジア計,2191009
2018,11,アジア計,2094808
2018,12,アジア計,2285668
2018,1,韓国,803816
2018,2,韓国,708318
2018,3,韓国,619196
2018,4,韓国,638523
2018,5,韓国,640355
2018,6,韓国,606162
2018,7,韓国,607953
2018,8,韓国,593941
2018,9,韓国,479733
2018,10,韓国,571176
2018,11,韓国,588213
2018,12,韓国,681566
2018,1,中国,632304
2018,2,中国,716333
2018,3,中国,594920
2018,4,中国,683377
2018,5,中国,668600
2018,6,中国,760949
2018,7,中国,879097
2018,8,中国,860121
2018,9,中国,652740
2018,10,中国,715255
2018,11,中国,617252
2018,12,中国,599086
2018,1,台湾,350522
2018,2,台湾,400858
2018,3,台湾,387338
2018,4,台湾,470042
2018,5,台湾,440109
2018,6,台湾,456895
2018,7,台湾,460473
2018,8,台湾,394551
2018,9,台湾,329142
2018,10,台湾,379633
2018,11,台湾,351905
2018,12,台湾,335790
2018,1,香港,160520
2018,2,香港,178482
2018,3,香港,195651
2018,4,香港,179930
2018,5,香港,190505
2018,6,香港,205549
2018,7,香港,226755
2018,8,香港,198127
2018,9,香港,126174
2018,10,香港,169473
2018,11,香港,167184
2018,12,香港,209454
2018,1,タイ,82592
2018,2,タイ,82017
2018,3,タイ,116213
2018,4,タイ,148647
2018,5,タイ,103554
2018,6,タイ,73642
2018,7,タイ,74402
2018,8,タイ,47507
2018,9,タイ,54422
2018,10,タイ,117949
2018,11,タイ,102911
2018,12,タイ,128304
2018,1,シンガポール,21169
2018,2,シンガポール,23496
2018,3,シンガポール,38089
2018,4,シンガポール,37605
2018,5,シンガポール,39385
2018,6,シンガポール,39975
2018,7,シンガポール,21383
2018,8,シンガポール,16332
2018,9,シンガポール,23366
2018,10,シンガポール,35123
2018,11,シンガポール,54274
2018,12,シンガポール,87083
2018,1,マレーシア,31112
2018,2,マレーシア,35319
2018,3,マレーシア,47652
2018,4,マレーシア,49212
2018,5,マレーシア,36420
2018,6,マレーシア,36462
2018,7,マレーシア,23088
2018,8,マレーシア,20143
2018,9,マレーシア,26667
2018,10,マレーシア,39139
2018,11,マレーシア,55519
2018,12,マレーシア,67627
2018,1,インドネシア,29870
2018,2,インドネシア,21103
2018,3,インドネシア,32428
2018,4,インドネシア,43103
2018,5,インドネシア,31460
2018,6,インドネシア,56157
2018,7,インドネシア,26495
2018,8,インドネシア,17470
2018,9,インドネシア,24437
2018,10,インドネシア,28253
2018,11,インドネシア,32110
2018,12,インドネシア,53966
2018,1,フィリピン,31706
2018,2,フィリピン,27499
2018,3,フィリピン,56103
2018,4,フィリピン,63893
2018,5,フィリピン,59016
2018,6,フィリピン,37354
2018,7,フィリピン,28965
2018,8,フィリピン,24714
2018,9,フィリピン,24779
2018,10,フィリピン,47316
2018,11,フィリピン,46965
2018,12,フィリピン,55666
2018,1,ベトナム,27703
2018,2,ベトナム,23366
2018,3,ベトナム,35235
2018,4,ベトナム,50299
2018,5,ベトナム,28172
2018,6,ベトナム,29476
2018,7,ベトナム,33492
2018,8,ベトナム,34229
2018,9,ベトナム,29270
2018,10,ベトナム,39421
2018,11,ベトナム,33986
2018,12,ベトナム,24356
2018,1,インド,11338
2018,2,インド,7869
2018,3,インド,13832
2018,4,インド,17713
2018,5,インド,17271
2018,6,インド,12485
2018,7,インド,12429
2018,8,インド,10509
2018,9,インド,13310
2018,10,インド,13736
2018,11,インド,13265
2018,12,インド,10272
2018,1,マカオ,6167
2018,2,マカオ,8194
2018,3,マカオ,7417
2018,4,マカオ,7454
2018,5,マカオ,8084
2018,6,マカオ,8304
2018,7,マカオ,14645
2018,8,マカオ,15842
2018,9,マカオ,5241
2018,10,マカオ,7732
2018,11,マカオ,7287
2018,12,マカオ,12327
2018,1,イスラエル,942
2018,2,イスラエル,1003
2018,3,イスラエル,6013
2018,4,イスラエル,6822
2018,5,イスラエル,2757
2018,6,イスラエル,1538
2018,7,イスラエル,2182
2018,8,イスラエル,2311
2018,9,イスラエル,7091
2018,10,イスラエル,3891
2018,11,イスラエル,3447
2018,12,イスラエル,1196
2018,1,モンゴル,2409
2018,2,モンゴル,1733
2018,3,モンゴル,2322
2018,4,モンゴル,2363
2018,5,モンゴル,2091
2018,6,モンゴル,1994
2018,7,モンゴル,2277
2018,8,モンゴル,2323
2018,9,モンゴル,2695
2018,10,モンゴル,2354
2018,11,モンゴル,2626
2018,12,モンゴル,2460
2018,1,トルコ,1101
2018,2,トルコ,988
2018,3,トルコ,2127
2018,4,トルコ,2691
2018,5,トルコ,1646
2018,6,トルコ,1566
2018,7,トルコ,1809
2018,8,トルコ,2011
2018,9,トルコ,1356
2018,10,トルコ,1871
2018,11,トルコ,1480
2018,12,トルコ,1116
2018,1,その他アジア,14112
2018,2,その他アジア,10635
2018,3,その他アジア,18445
2018,4,その他アジア,29327
2018,5,その他アジア,14462
2018,6,その他アジア,12525
2018,7,その他アジア,15307
2018,8,その他アジア,15017
2018,9,その他アジア,16612
2018,10,その他アジア,18687
2018,11,その他アジア,16384
2018,12,その他アジア,15399
2018,1,ヨーロッパ計,88178
2018,2,ヨーロッパ計,95441
2018,3,ヨーロッパ計,171618
2018,4,ヨーロッパ計,200685
2018,5,ヨーロッパ計,154283
2018,6,ヨーロッパ計,120044
2018,7,ヨーロッパ計,164450
2018,8,ヨーロッパ計,151104
2018,9,ヨーロッパ計,139144
2018,10,ヨーロッパ計,193044
2018,11,ヨーロッパ計,138605
2018,12,ヨーロッパ計,103468
2018,1,英国,19913
2018,2,英国,23892
2018,3,英国,36398
2018,4,英国,36185
2018,5,英国,30310
2018,6,英国,22550
2018,7,英国,26508
2018,8,英国,24164
2018,9,英国,26904
2018,10,英国,36850
2018,11,英国,27417
2018,12,英国,22888
2018,1,フランス,14602
2018,2,フランス,16252
2018,3,フランス,25332
2018,4,フランス,44047
2018,5,フランス,29583
2018,6,フランス,19381
2018,7,フランス,33255
2018,8,フランス,28195
2018,9,フランス,20143
2018,10,フランス,34320
2018,11,フランス,22058
2018,12,フランス,17728
2018,1,ドイツ,11066
2018,2,ドイツ,13204
2018,3,ドイツ,24923
2018,4,ドイツ,22112
2018,5,ドイツ,20364
2018,6,ドイツ,14421
2018,7,ドイツ,17160
2018,8,ドイツ,16206
2018,9,ドイツ,20006
2018,10,ドイツ,24864
2018,11,ドイツ,18544
2018,12,ドイツ,12466
2018,1,イタリア,6391
2018,2,イタリア,5942
2018,3,イタリア,13244
2018,4,イタリア,17762
2018,5,イタリア,12182
2018,6,イタリア,11044
2018,7,イタリア,13540
2018,8,イタリア,22055
2018,9,イタリア,12273
2018,10,イタリア,15064
2018,11,イタリア,11621
2018,12,イタリア,8942
2018,1,ロシア,5689
2018,2,ロシア,4937
2018,3,ロシア,8916
2018,4,ロシア,12375
2018,5,ロシア,7450
2018,6,ロシア,7048
2018,7,ロシア,7768
2018,8,ロシア,6729
2018,9,ロシア,7555
2018,10,ロシア,10778
2018,11,ロシア,9272
2018,12,ロシア,6293
2018,1,スペイン,4167
2018,2,スペイン,4173
2018,3,スペイン,11524
2018,4,スペイン,9207
2018,5,スペイン,9303
2018,6,スペイン,8288
2018,7,スペイン,13486
2018,8,スペイン,19265
2018,9,スペイン,10566
